,Date,Price,global_m2,m2_daily_change,PositionRatio,global_m2_change,next_day_price_change
3574,2023-02-13,21798.7157168323,92861.8428061,-46.56204999999318,1.0,-0.000501160794570854,0.019436894012730077
3575,2023-02-14,22222.415043834,92819.7900061,-42.052800000004936,1.0,-0.00045285338659295515,0.09369809423581721
3576,2023-02-15,24304.6129827586,92864.3380686,44.54806250000547,1.0,0.00047994142732998846,-0.023129936184587363
3577,2023-02-16,23742.4488354763,92875.9389811,11.60091249999823,1.0,0.00012492322393375943,0.03642786706673973
3578,2023-02-17,24607.3356054939,92848.7339811,-27.205000000001743,1.0,-0.0002929176307497894,0.0011862725722764367
3579,2023-02-18,24636.5266127995,92848.7339811,0.0,1.0,0.0,-0.01094049726933366
3580,2023-02-19,24366.9907606663,92834.9940186,-13.739962499996182,1.0,-0.00014798222776835068,0.01768180074057768
3581,2023-02-20,24797.8430359439,92775.4541811,-59.53983750000771,1.0,-0.0006413512289135115,-0.01602775070143403
3582,2023-02-21,24400.3893898305,92726.4590186,-48.995162499995786,1.0,-0.000528104798111273,-0.009698632458366774
3583,2023-02-22,24163.7389812975,92656.4533936,-70.00562500000524,1.0,-0.0007549692476228609,-0.01049940040697206
3584,2023-02-23,23910.0342104033,92548.0789311,-108.3744624999963,1.0,-0.0011696374999334846,-0.030707191811617962
3585,2023-02-24,23175.8242036821,92553.3549311,5.275999999998021,1.0,5.70082065551869e-05,-0.0006907527066007946
3586,2023-02-25,23159.8154403857,92553.3549311,0.0,1.0,0.0,0.016506219089288843
3587,2023-02-26,23542.0964281122,92651.0613311,97.70640000001004,1.0,0.0010556764805851326,-0.001610179889613983
3588,2023-02-27,23504.1894178843,92577.3341436,-73.72718750000058,1.0,-0.0007957511380957127,-0.015241550508804824
3589,2023-02-28,23145.9491277031,90957.93410369998,-1619.4000399000215,0.5,-0.017492403025864967,0.020077377688469733
3590,2023-03-01,23610.6590902981,90996.9780357,39.04393200001505,1.0,0.0004292526252356321,-0.005956360988083942
3591,2023-03-02,23470.0254815897,90994.8987277,-2.07930800000031,1.0,-2.285029728332777e-05,-0.04771742784832467
3592,2023-03-03,22350.0962340736,91001.1037277,6.205000000001746,1.0,6.819063581331442e-05,-0.00070742291340542
3593,2023-03-04,22334.2852638808,91001.1037277,0.0,1.0,0.0,0.0038296222246889666
3594,2023-03-05,22419.8171390999,91075.6972117,74.59348399999726,1.0,0.0008196986733610689,-0.00022809434166981557
3595,2023-03-06,22414.7033056692,90867.06386769998,-208.63334400001625,0.5,-0.00229076856271615,-0.010709703798657322
3596,2023-03-07,22174.6484725307,90878.52797169998,11.46410399999877,1.0,0.00012616346905058862,-0.021342563801259984
3597,2023-03-08,21701.3846227352,90962.7512957,84.22332400002051,1.0,0.000926768136322087,-0.06228037855376034
3598,2023-03-09,20349.8141732905,91011.61499169996,48.86369599995669,1.0,0.0005371835757377319,-0.005376337972220702
3599,2023-03-10,20240.406694623,91052.86299169998,41.24800000002142,1.0,0.0004532168779092238,0.017036596133016557
3600,2023-03-11,20585.2343290473,91052.86299169998,0.0,1.0,0.0,0.07193241928789496
3601,2023-03-12,22065.9800359439,91195.96069569998,143.0977039999998,1.0,0.001571589286687658,0.09464565160195315
3602,2023-03-13,24154.4290946815,91259.18101169998,63.22031600000628,1.0,0.0006932359231452967,0.025444131676650716
3603,2023-03-14,24769.0175691409,91104.27539969998,-154.9056120000023,1.0,-0.0016974249635238747,-0.014502626769054228
3604,2023-03-15,24409.8017518995,91246.31877569998,142.04337600000144,1.0,0.0015591296388322018,0.025950112229994104
3605,2023-03-16,25043.2388468732,91314.9832077,68.66443200001959,1.0,0.0007525172842184347,0.09612931702813987
3606,2023-03-17,27450.6282933957,91275.1362077,-39.84700000000885,1.0,-0.000436368694383682,-0.016935579648723387
3607,2023-03-18,26985.7359915254,91275.1362077,0.0,1.0,0.0,0.044448235201770325
3608,2023-03-19,28185.2043319696,91366.4751677,91.33896000000824,1.0,0.0010006992462017195,-0.012448666996925706
3609,2023-03-20,27834.3361090006,91442.7523877,76.27722000000358,1.0,0.0008348491047729389,0.0121597635916042
3610,2023-03-21,28172.7950558153,91478.9558797,36.20349200000055,1.0,0.00039591428576546406,-0.02950498608390717
3611,2023-03-22,27341.5571297487,91330.7222957,-148.23358400000143,1.0,-0.0016204118485451113,0.03826894769919842
3612,2023-03-23,28387.8897495617,91266.7675437,-63.9547520000051,1.0,-0.000700254529827804,-0.032540805687127916
3613,2023-03-24,27464.1249453536,91282.2655437,15.498000000006869,1.0,0.0001698098926599112,0.000904086144481342
3614,2023-03-25,27488.954880187,91282.2655437,0.0,1.0,0.0,0.02038770893153319
3615,2023-03-26,28049.3916911163,91341.6358677,59.37032399998861,1.0,0.0006504037081722647,-0.03188644269773122
3616,2023-03-27,27154.9963702513,91411.5117197,69.87585200001195,1.0,0.000764994532189256,0.004749292946718331
3617,2023-03-28,27283.9634029807,91398.3714037,-13.140316000004532,1.0,-0.00014374902846259197,0.04051201649796399
3618,2023-03-29,28389.2917784921,91534.1296797,135.7582759999932,1.0,0.001485346772759799,-0.012953245905806487
3619,2023-03-30,28021.5583009936,91430.03245569998,-104.09722400001192,1.0,-0.001137250382608923,0.017597986520350384
3620,2023-03-31,28514.6813062537,92618.1599656,1188.1275099000195,1.0,0.01299493698064369,-0.0007055109511425739
